ndb_no	shrt_desc	energy_kcal	nutval
5019	CHICKEN,BROILERS OR FRYERS,SKN ONLY,CKD,STWD	0.402439	-0.0190691
7934	KIELBASA,POLISH,TURKEY & BF,SMOKED	0.250554	-0.0189249
35084	OIL,WALRUS (ALASKA NATIVE)	0.997783	-0.0149601
7005	BLOOD SAUSAGE	0.420177	-0.0134244
35231	SEA LION,STELLER,FAT (ALASKA NATIVE)	0.94235	-0.0110489
43268	WHIPPED CRM SUB,DIETETIC,MADE FROM PDR MIX	0.110865	-0.00613112
7223	OSCAR MAYER,OLIVE LOAF (CHICK,PORK,TURKEY)	0.291574	-0.00200717
5170	TURKEY,ALL CLASSES,SKN ONLY,CKD,RSTD	0.491131	-0.000731644
12643	PECANS,DRY RSTD,W/SALT	0.78714	0.00409391
21347	MCDONALD'S,NEWMAN'S OWN CREAMY CAESAR DRSNG	0.353659	0.0049693
4613	MARGARINE-LIKE,VEG OIL SPRD,60% FAT,TUB,W/ SALT	0.590909	0.00611457
12177	COCONUT MEAT,DRIED (DESICCATED),CRMD	0.758315	0.0104433
7065	PORK&BF SAUSAGE,FRSH,CKD	0.439024	0.0124015
19383	CANDIES,TOFFEE,PREPARED-FROM-RECIPE	0.620843	0.0128979
12143	PECANS,DRY RSTD,WO/SALT	0.78714	0.0166152
1160	EGG,YOLK,RAW,FRZ,SALTED	0.303769	0.0245917
7224	OSCAR MAYER,PICKLE PIMIENTO LOAF (W/CHICK)	0.298226	0.0250738
35087	OIL,WHALE,BOWHEAD (ALASKA NATIVE)	0.997783	0.0259402
12176	COCONUT MILK,FRZ (LIQ EXPRESSED FROM GRATED MEAT&H2O)	0.223947	0.0284144
6605	CAMPBELL SOUP COMPANY,PACE,THICK & CHUNKY SALSA	0.0277162	0.0291969
4620	VEG OIL SPRD,60% FAT,STICK/TUB/BOTTLE,WO/ SALT	0.590909	0.0329334
7047	LUNCHEON MEAT,PORK,BEEF	0.391353	0.0379833
4687	MARGARINE-LIKE SPRD,BENECOL LT SPRD	0.395787	0.0399066
19407	SNACKS,BF STKS,SMOKED	0.609756	0.043818
13147	BEEF,RIB,SHORTRIBS,LN&FAT,CHOIC,RAW	0.430155	0.0463386
7023	FRANKFURTER  BF & PORK	0.338137	0.0465293
12118	COCONUT MILK,CND (LIQ EXPRESSED FROM GRATED MEAT&H2O)	0.218404	0.04674
1058	SOUR DRSNG,NON-BUTTERFAT,CULTURED,FILLED CREAM-TYPE	0.197339	0.0475617
12117	COCONUT MILK,RAW (LIQ EXPRESSED FROM GRATED MEAT&H2O)	0.254989	0.0546933
10146	PORK,CURED,HAM,PATTIES,UNHTD	0.349224	0.0549315
5260	TURKEY,YOUNG TOM,SKN ONLY,CKD,RSTD	0.467849	0.0571723
19136	CANDIES,SKOR TOFFEE BAR	0.593126	0.0588932
7022	FRANKFURTER  BF	0.365854	0.0634761
12145	NUTS,PILINUTS,DRIED	0.797118	0.0683
17185	LAMB,VAR MEATS&BY-PRODUCTS,BRAIN,RAW	0.135255	0.0700286
43020	SALAD DRSNG,BLUE OR ROQUEFORT CHS,LO CAL	0.109756	0.0778657
10001	PORK,FRSH,CARCASS,LN&FAT,RAW	0.416851	0.0793524
7045	LUNCHEON MEAT,PORK,CANNED	0.370288	0.0847092
7960	BOLOGNA,CHICK,PORK	0.372506	0.0870197
43384	BEEF,BOLOGNA,RED NA	0.343681	0.0910878
43401	COFFEE,DRY,PDR,W/ WHTNR,RED CAL	0.564302	0.0935454
7954	BEEF SAUSAGE,PRE-COOKED	0.449002	0.101517
7937	BOLOGNA  PORK  TURKEY & BF	0.372506	0.102311
6597	CAMPBELL SOUP COMPANY,PACE,CHIPOTLE CHUNKY SALSA	0.0277162	0.105614
12142	PECANS	0.766075	0.107756
43507	FRANKFURTER,LO NA	0.345898	0.110206
1069	CREAM SUBSTITUTE,POWDERED	0.604213	0.110339
7036	SAUSAGE,ITALIAN,PORK,RAW	0.383592	0.111089
10147	PORK,CURED,HAM,PATTIES,GRILLED	0.379157	0.117036
6609	CAMPBELL SOUP COMPANY,SWANSON BROTH,CERT ORGANIC VEG BROTH	0.00554324	0.127781
19085	CANDIES,CONFECTIONER'S COATING,BUTTERSCOTCH	0.597561	0.128492
7953	PORK SAUSAGE,PRE-COOKED	0.419069	0.132131
7957	PORK & TURKEY SAUSAGE,PRE-COOKED	0.379157	0.132958
6369	COMPANY,CAMPBELL'S RED & WHITE,OYSTER STEW,COND	0.0698448	0.139399
4694	VEG OIL SPRD,60% FAT,TUB,W/ SALT,W/ ADDED VITAMIN D	0.590909	0.143796
5018	CHICKEN,BROILERS OR FRYERS,SKN ONLY,CKD,RSTD	0.503326	0.150382
7015	BROTWURST,PORK,BF,LINK	0.358093	0.154199
1031	CHEESE,NEUFCHATEL	0.280488	0.159915
7075	SAUSAGE,SMOKED LINK SAUSAGE,PORK & BF	0.354767	0.16078
35021	CARIBOU,BONE MARROW,RAW (ALASKA NATIVE)	0.871397	0.162825
10174	PORK,FRSH,VAR MEATS&BY-PRODUCTS,TAIL,RAW	0.419069	0.166485
6340	CAMPBELL,CAMPBELL'S RED & WHITE,CRM OF ONION SOUP,COND	0.0898004	0.169935
7916	SAUSAGE  POLISH  PORK & BF  SMOKED	0.333703	0.175222
5048	CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,RAW	0.353659	0.179385
13357	BEEF,CURED,SAUSAGE,CKD,SMOKED	0.345898	0.183243
7038	KNACKWURST  KNOCKWURST  PORK  BF	0.340355	0.184651
7077	SMOKED LINK SAUSAGE,PORK&BF,NONFAT DRY MILK	0.347007	0.186523
43021	SALAD DRSNG,CAESAR,LO CAL	0.121951	0.187586
4697	VEG OIL SPRD,60% FAT,STICK/TUB/BOTTLE,WO/ SALT,W/VIT D	0.600887	0.191614
7059	POLISH SAUSAGE,PORK	0.361419	0.191864
7228	OSCAR MAYER,SALAMI (FOR BEER)	0.249446	0.195844
6999	CAMPBELL SOUP COMPANY,CAMPBELL'S CHICK GRAVY	0.075388	0.196642
17029	LAMB,DOM,RIB,LN&FAT,1/4"FAT,CHOIC,RAW	0.412417	0.196772
6325	CAMPBELL SOUP COMPANY,CAMPBELL'S MICROWAVABLE CHICK GRAVY	0.0742794	0.19731
21416	POPEYES,COLESLAW	0.178492	0.203826
19243	CANDIES,HEATH BITES	0.587583	0.206215
7074	SMOKED LINK SAUSAGE,PORK	0.340355	0.20629
5301	POULTRY,MECHANICALLY DEBONED,FROM BACKS&NECKS W/SKN,RAW	0.301552	0.20934
6319	CAMPBELL SOUP COMPANY,CAMPBELL'S COUNTRY STYLE SAUSAGE GRAVY	0.131929	0.211676
7910	BRATWURST  VEAL  CKD	0.378049	0.218576
5344	CHICKEN,BROILERS OR FRYERS,SKN ONLY,CKD,ROTISSERIE,ORIGINAL	0.450111	0.224417
17080	LAMB,NZ,IMP,FRZ,RIB,LN&FAT,RAW	0.383592	0.228896
7254	LOUIS RICH  TURKEY BACON	0.277162	0.235248
7227	OSCAR MAYER,SALAMI COTTO (BF,PORK,CHICK)	0.271619	0.236517
42171	SALAD DRSNG,FRENCH DRSNG,RED CAL	0.221729	0.23873
13847	BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8"FAT,PRIME,RAW	0.406874	0.239012
7917	SAUSAGE  PORK & BF  W/ CHEDDAR CHS  SMOKED	0.32816	0.243453
4011	SALAD DRSNG,KRAFT MAYO LT MAYO	0.370288	0.245585
7016	CHEESEFURTER,CHS SMOKIE,PORK,BF	0.363636	0.2483
35092	WILLOW,LEAVES IN OIL (ALASKA NATIVE)	0.656319	0.259199
5203	TURKEY,FRYER-ROASTERS,SKN ONLY,RAW	0.313747	0.261189
4688	SALAD DRSNG,SPRAY-STYLE DRSNG,ASSORTED FLAVORS	0.182927	0.269141
6214	CAMPBELL SOUP COMPANY,RED&WHITE,25% LESS NA CRM OF MSHR,COND	0.0986696	0.27361
7231	OSCAR MAYER,SNDWCH SPRD (PORK,CHICK,BF)	0.262749	0.273945
42135	WHIPPED TOPPING,FRZ,LOFAT	0.248337	0.275411
7083	SAUSAGE,VIENNA,CND,CHICK,BF,PORK	0.254989	0.276431
7229	OSCAR MAYER,SALAMI (GENOA)	0.430155	0.284496
5146	GOOSE,DOMESTICATED,MEAT&SKN,RAW	0.411308	0.28515
5084	CHICKEN,BROILERS OR FRYERS,NECK,MEAT&SKN,RAW	0.329268	0.296381
7921	BACON & BF STKS	0.573171	0.302711
7918	SAUSAGE  SMMR  PORK & BF  STKS  W/ CHEDDAR CHS	0.472284	0.311241
1205	CREAM SUB,FLAV,LIQ	0.278271	0.312802
19087	CANDIES,WHITE CHOC	0.597561	0.317955
1193	KRAFT BREAKSTONE'S RED FAT SOUR CRM	0.168514	0.318032
14415	ALCOHOLIC BEV,LIQUEUR,COFFEE W/CRM,34 PROOF	0.362528	0.32308
13148	BEEF,RIB,SHORTRIBS,LN&FAT,CHOIC,CKD,BRSD	0.522173	0.32474
7037	KIELBASA,KOLBASSY,PORK,BF,NONFAT DRY MILK	0.342572	0.328451
19228	FROSTINGS,CRM CHEESE-FLAVOR,RTE	0.460089	0.329444
7057	PEPPERONI,PORK,BEEF	0.547672	0.330127
6998	CAMPBELL SOUP COMPANY,CAMPBELL'S BROWN GRAVY W/ ONIONS	0.0465632	0.337299
5017	CHICKEN,BROILERS OR FRYERS,SKN ONLY,CKD,FRIED,FLR	0.556541	0.340099
7244	OSCAR MAYER,WIENERS (BEEF FRANKS,LIGHT)	0.213969	0.348328
7054	PATE,GOOSE LIVER,SMOKED,CND	0.512195	0.352775
7237	OSCAR MAYER,SMMR SAUSAGE BF THURINGER CERVELAT	0.342572	0.354186
5282	PATE DE FOIE GRAS,CND (GOOSE LIVER PATE),SMOKED	0.512195	0.354402
7930	YACHTWURST,W/ PISTACHIO NUTS,CKD	0.297118	0.356322
19093	CANDIES,SYMPHONY MILK CHOC BAR	0.588692	0.35701
12108	COCONUT MEAT,DRIED (DESICCATED),NOT SWTND	0.731707	0.358211
7908	LUNCHEON MEAT,PORK W/HAM,MINCED,CND,INCL SPAM (HORMEL)	0.349224	0.360443
7238	OSCAR MAYER,SMMR SAUSAGE THURINGER CERVALAT	0.337029	0.363057
17239	LAMB,DOM,RIB,LN&FAT,1/8"FAT,CHOIC,RAW	0.379157	0.368463
4012	SALAD DRSNG,KRAFT MIRACLE WHIP LT DRSNG	0.256098	0.370443
12200	FORMULATED,WHEAT-BASED,ALL FLAVORS XCPT MACADAMIA,WO/SALT	0.717295	0.371873
7952	BOLOGNA,CHICK,TURKEY,PORK	0.330377	0.375721
18313	PIE,COCNT CREME,COMMLY PREP	0.330377	0.377692
12179	COCONUT MEAT,DRIED (DESICCATED),SWTND,SHREDDED	0.555432	0.37984
19182	DESSERTS,MOUSSE,CHOC,PREPARED-FROM-RECIPE	0.249446	0.379995
7247	OSCAR MAYER,WIENERS (LIGHT PORK,TURKEY,BEEF)	0.215078	0.384969
6736	SOUP,CRM OF CHICK,CND,COND,SINGLE BRAND	0.109756	0.386236
43329	SALAD DRSNG,MAYO & MAYONNAISE-TYPE,LO CAL	0.291574	0.387178
6602	CAMPBELL SOUP COMPANY,PACE,ORGANIC PICANTE SAU	0.0277162	0.387538
1071	DESSERT TOPPING,PDR,1.5 OZ PREP W/1/2 CUP MILK	0.215078	0.393734
19089	ICE CREAMS,VANILLA,RICH	0.276053	0.397663
13841	BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8"FAT,CHOIC,RAW	0.36918	0.402537
19254	CANDIES,MARS SNACKFOOD US,DOVE MILK CHOC	0.605322	0.402597
6603	CAMPBELL SOUP COMPANY,PACE,PICANTE SAU	0.0277162	0.405309
7926	SALAMI  ITALIAN  PORK	0.471175	0.406431
19248	CANDIES,ALMOND JOY BITES	0.624169	0.41275
18147	CHEESECAKE COMMLY PREP	0.355876	0.414818
7226	OSCAR MAYER,SALAMI BF COTTO	0.228381	0.420472
13848	BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8"FAT,PRIME,CKD,BRLD	0.447894	0.421786
42179	FRANKFURTER,BF,LO FAT	0.254989	0.425073
42136	CREAM SUB,PDR,LT	0.477827	0.426996
42183	CANDIES,MARS SNACKFOOD US,TWIX CHOC FUDGE COOKIE BARS	0.609756	0.427529
42141	CREAM SUB,LIQ,LT	0.078714	0.429418
6321	CAMPBELL SOUP COMPANY,CAMPBELL'S GOLDEN PORK GRAVY	0.0842572	0.431147
19230	FROSTINGS,VANILLA,CREAMY,RTE	0.463415	0.435036
12104	COCONUT MEAT,RAW	0.392461	0.436451
17262	LAMB,NZ,IMP,FRZ,RIB,LN&FAT,1/8"FAT,RAW	0.344789	0.442747
7906	LUNCHEON MEAT,PORK,HAM,&CHICK,MINCD,CND,RED NA,VIT C, (SPAM)	0.324834	0.447844
6091	CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHITE,BF BROTH,COND	0.0133038	0.449785
4015	SALAD DRSNG,RUSSIAN DRSNG	0.39357	0.451746
13833	BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8"FAT,PRIME,RAW	0.39357	0.452583
13498	BEEF,GROUND,70% LN MEAT / 30% FAT,RAW	0.368071	0.452929
12130	HICKORYNUTS,DRIED	0.728381	0.457772
12116	NUTS,COCNT CRM,CND,SWTND	0.395787	0.461249
6337	CAMPBELL,CAMPBELL'S RED&WHITE,CRM OF CHIC W/ HERBS SOUP,COND	0.0720621	0.462023
6353	CAMPBELL'S RED & WHITE,FIESTA NACHO CHS SOUP,COND	0.107539	0.46435
12199	FORMULATED,WHEAT-BASED,FLAV,MACADAMIA FLAV,WO/SALT	0.686253	0.464687
7021	DUTCH BRAND LOAF,CHICK,PORK & BF	0.302661	0.46752
19065	CANDIES,ALMOND JOY CANDY BAR	0.531042	0.468798
19138	CANDIES,TRUFFLES,PREPARED-FROM-RECIPE	0.56541	0.470534
7920	SWISSWURST  PORK & BF  W/ SWISS CHS  SMOKED	0.340355	0.472747
12155	WALNUTS,ENGLISH	0.725055	0.473143
13859	BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8"FAT,PRIME,RAW	0.371397	0.474874
42190	PORK SAUSAGE RICE LINKS,BROWN&SERVE,CKD	0.451219	0.481193
7222	OSCAR MAYER,OLD FASHIONED LOAF	0.256098	0.485293
7007	BOLOGNA,BF	0.344789	0.48607
6312	CAMPBELL,CAMPBELL'S RED & WHITE,CRM OF ASPARAGUS SOUP,COND	0.0986696	0.487823
7063	PORK SAUSAGE,FRSH,RAW	0.337029	0.488948
22951	CAMPBELL SOUP COMPANY,SWANSON,CHICK A LA KING	0.078714	0.489706
19227	FROSTINGS,COCONUT-NUT,RTE	0.480044	0.491774
1165	CHEESE,MEXICAN,QUESO ANEJO	0.413525	0.492662
13861	BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8"FAT,PRIME,CKD,RSTD	0.455654	0.493028
21429	KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,SKN & BREADING	0.514412	0.493428
10971	PORK,GROUND,72% LN / 28% FAT,RAW	0.348115	0.496848
42129	BOLOGNA,BF&PORK,LOFAT	0.254989	0.499874
7050	MORTADELLA,BEEF,PORK	0.344789	0.504415
13838	BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8"FAT,ALL GRDS,RAW	0.350333	0.506456
16261	SILK FRENCH VANILLA CREAMER	0.14745	0.507379
19079	CANDIES,CONFECTIONER'S COATING,YOGURT	0.578714	0.508997
7042	LUNCHEON MEAT,BEEF,LOAVED	0.341463	0.509586
10171	PORK,CURED,SHLDR,BLADE ROLL,LN&FAT,RSTD	0.318182	0.512019
42262	SAUSAGE,CHICK&BF,SMOKED	0.327051	0.517759
19250	CANDIES,HERSHEY,KIT KAT BIG KAT BAR	0.576497	0.521624
12077	BEECHNUTS,DRIED	0.638581	0.524542
19226	FROSTINGS,CHOC,CREAMY,RTE	0.440133	0.525942
1049	CREAM,FLUID,HALF AND HALF	0.144124	0.525957
21444	POPEYES,FRIED CHICK,MILD,SKN & BREADING	0.509978	0.526838
6318	CAMPBELL SOUP COMPANY,CAMPBELL'S COUNTRY STYLE CRM GRAVY	0.0842572	0.527109
6930	SAUCE,CHS,RTS	0.192905	0.528132
19236	CANDIES,HERSHEY'S MILK CHOC W/ ALMOND BITES	0.609756	0.531
6342	CAMPBELL,CAMPBELL'S RED & WHITE,CRM OF SHRIMP SOUP,COND	0.0898004	0.531829
7939	FRANKFURTER,PORK	0.298226	0.535017
1055	CREAM,SOUR,RED FAT,CULTURED	0.149667	0.536839
17076	LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,RAW	0.33592	0.540784
4142	SALAD DRSNG,FRENCH DRSNG,RED FAT,WO/ SALT	0.258315	0.540978
7202	OSCAR MAYER,BOLOGNA (BEEF LIGHT)	0.221729	0.550252
7090	LUNCHEON SAUSAGE,PORK&BF	0.288248	0.553469
19216	CANDIES,PRALINE,PREPARED-FROM-RECIPE	0.537694	0.553843
6344	CAMPBELL,CAMPBELL'S RED&WHITE,CREAMY CHICK VERDE SOUP,COND	0.0986696	0.557248
12140	FORMULATED,WHEAT-BASED,UNFLAVORED,W/SALT	0.689579	0.558498
1147	CHEESE,PAST PROCESS,AMERICAN,WO/DI NA PO4	0.415743	0.559553
5204	TURKEY,FRYER-ROASTERS,SKN ONLY,CKD,RSTD	0.331486	0.562359
13835	BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8"FAT,PRIME,CKD,RSTD	0.443459	0.563281
7071	SALAMI,DRY OR HARD,PORK	0.451219	0.564911
13842	BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8"FAT,CHOIC,CKD,BRLD	0.4102	0.565767
7068	SALAMI  CKD  BF	0.289357	0.568196
10170	PORK,CURED,SHLDR,BLADE ROLL,LN&FAT,UNHTD	0.298226	0.569025
21424	K FRIED CHICK,FRIED CHICK,ORIGINAL RECIPE,SKN & BREAD	0.430155	0.573831
19146	BAKING CHOC,MARS SNACKFOOD US,M&M'S MILK CHOC MINI BAK BITS	0.556541	0.576837
1167	CHEESE,MEXICAN,QUESO CHIHUAHUA	0.414634	0.577082
19152	CANDIES,ROLO CARAMELS IN MILK CHOC	0.525499	0.578658
19157	CANDIES,MARS SNACKFOOD US,M&M'S MINIS MILK CHOC CANDIES	0.556541	0.583678
19075	CANDIES,CARAMELLO CANDY BAR	0.512195	0.58456
6336	CAMPBELL, CAMPBELL'S RED & WHITE,CRM OF CHICK SOUP,COND	0.107539	0.585263
18167	COOKIES,CHOC SNDWCH,W/CREME FILLING,REG,CHOCOLATE-COATED	0.533259	0.58597
10132	PORK,CURED,FEET,PICKLED	0.155211	0.586216
7922	BRATWURST  BF & PORK  SMOKED	0.329268	0.589219
7277	HORMEL SPAM,LT LUNCH MT,PORK & CHICK,MINCED,CND,VIT C ADDED	0.211752	0.589432
13834	BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8"FAT,PRIME,CKD,BRLD	0.427938	0.589501
19119	CANDIES,NESTLE,CHUNKY BAR	0.526608	0.590548
7253	LOUIS RICH,FRANKS (TURKEY & CHICKEN)	0.208426	0.593617
7252	LOUIS RICH,FRANKS (TURKEY & CHICK CHEESE)	0.222838	0.594651
21127	FAST FOODS, COLESLAW	0.169623	0.596735
1042	CHEESE,PAST PROCESS,AMERICAN,W/DI NA PO4	0.415743	0.59684
18524	ARCHWAY Home Style Cookies, Coconut Macaroon	0.509978	0.601773
19130	CANDIES,HERSHEY'S POT OF GOLD ALMOND BAR	0.63969	0.602368
7019	CHORIZO,PORK AND BEEF	0.504435	0.604209
7013	BRATWURST,PORK,CKD	0.36918	0.605414
6221	CAMPBELL,PREGO PASTA,CHUNKY GARDEN MUSHROOM ITALIAN SAU,RTS	0.0764967	0.608191
35022	CARIBOU,EYE,RAW (ALASKA NATIVE)	0.361419	0.60927
1188	KRAFT CHEEZ WHIZ PAST PROCESS CHS SAU	0.305987	0.60947
19255	CANDIES,MARS SNACKFOOD US,DOVE DK CHOC	0.576497	0.61251
17023	LAMB,DOM,LOIN,LN&FAT,1/4"FAT,CHOIC,RAW	0.343681	0.612637
13849	BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8"FAT,PRIME,CKD,RSTD	0.435698	0.614321
1020	CHEESE,FONTINA	0.431264	0.619365
19145	CANDIES,NESTLE,CRUNCH BAR&DSSRT TOPPING	0.554324	0.62046
7959	BOLOGNA,CHICK,PORK,BF	0.301552	0.623559
1068	CREAM SUB,LIQ,W/LAURIC ACID OIL&NA CASEINATE	0.150776	0.626244
17209	LAMB,VAR MEATS&BY-PRODUCTS,MECHANICALLY SEPARATED,RAW	0.305987	0.626305
13827	BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8"FAT,CHOIC,RAW	0.356984	0.62916
42117	IMITATION CHS,AMERICAN OR CHEDDAR,LO CHOL	0.432373	0.631064
9193	OLIVES,RIPE,CND (SMALL-EXTRA LRG)	0.127494	0.631143
7076	SMOKED LINK SAUSAGE,PORK&BF,FLR&NONFAT DRY MILK	0.297118	0.631513
7956	BEEF SAUSAGE,FRSH,CKD	0.368071	0.637389
7061	MOTHER'S LOAF,PORK	0.312639	0.637928
13844	BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8"FAT,SEL,RAW	0.327051	0.639539
1107	MILK,HUMAN,MATURE,FLUID	0.0776053	0.640193
7269	BUTCHER BOY MEATS,INC.,TURKEY FRANKS	0.264967	0.641547
6003	CAMPBELL,CAMPBELL'S RED & WHITE,BEEFY MUSHROOM SOUP,COND	0.0443459	0.643235
7931	BEERWURST  PORK & BF	0.305987	0.644758
7255	LOUIS RICH,TURKEY BOLOGNA	0.203991	0.645651
14195	COCOA MIX,NESTLE,HOT COCOA MIX RICH CHOC W/ MARSHMALLOWS	0.443459	0.650379
13338	BEEF,VAR MEATS&BY-PRODUCTS,THYMUS,CKD,BRSD	0.353659	0.651194
19110	CANDIES,KRACKEL CHOC BAR	0.567627	0.653088
7078	THURINGER,CERVELAT,SMMR SAUSAGE,BF,PORK	0.40133	0.658842
17031	LAMB,DOM,RIB,LN&FAT,1/4"FAT,CHOIC,CKD,RSTD	0.398004	0.660124
19256	CANDIES,MARS SNACKFOOD US,MILKYWAYCARAML,MILKCHOCOV	0.513304	0.66046
13843	BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8"FAT,CHOIC,CKD,RSTD	0.419069	0.660616
1206	CREAM SUB,FLAV,PDR	0.552106	0.666192
17081	LAMB,NZ,IMP,FRZ,RIB,LN&FAT,CKD,RSTD	0.37694	0.667762
5303	POULTRY,MECHANICALLY DEBONED,FROM MATURE HENS,RAW	0.269401	0.668074
1043	CHEESE,PAST PROCESS,PIMENTO	0.415743	0.669852
10114	PORK,FRSH,VAR MEATS&BY-PRODUCTS,MECHANICALLY SEPARATED,RAW	0.337029	0.670042
19081	CANDIES,SWEET CHOCOLATE	0.562084	0.670105
7003	BEERWURST,BEER SALAMI,PORK	0.263858	0.671567
19324	PUDDINGS,COCNT CRM,DRY MIX,REG	0.481153	0.672789
1166	CHEESE,MEXICAN,QUESO ASADERO	0.394679	0.675268
19279	CANDIES,MILK CHOC COATD COFFEE BNS	0.608647	0.675601
17314	LAMB,AUS,IMP,FRSH,RIB,LN&FAT,1/8"FAT,RAW	0.320399	0.677449
7218	OSCAR MAYER,HEAD CHEESE	0.2051	0.677864
19084	CANDIES,HERSHEY'S GOLDEN ALMOND SOLITAIRES	0.631929	0.683398
7064	PORK SAUSAGE,FRSH,CKD	0.375831	0.685577
17263	LAMB,NZ,IMP,FRZ,RIB,LN&FAT,1/8"FAT,CKD,RSTD	0.351441	0.686838
5140	DUCK,DOMESTICATED,MEAT&SKN,CKD,RSTD	0.373614	0.687121
6728	SOUP,POTATO HAM CHOWDER,CHUNKY,RTS,SINGLE BRAND	0.0886918	0.694242
7936	BOLOGNA  PORK & TURKEY  LITE	0.233925	0.69646
6322	CAMPBELL SOUP COMPANY,CAMPBELL'S MUSHROOM GRAVY	0.037694	0.705616
43274	CHEESE,CREAM,LOW FAT	0.222838	0.707233
7230	OSCAR MAYER,SALAMI (HARD)	0.407982	0.709958
13855	BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8"FAT,CHOIC,CKD,RSTD	0.398004	0.710705
35047	FISH,LINGCOD,LIVER (ALASKA NATIVE)	0.470067	0.712522
18630	PILLSBURY,CHOC CHIP COOKIES,REFR DOUGH	0.534368	0.715528
13386	BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,0"FAT,CHOIC,CKD,RSTD	0.412417	0.716295
19306	CANDIES,MARS SNACKFOOD US,POP SNICKERS BITE SIZE CANDIES	0.532151	0.719771
4686	SALAD DRSNG,HONEY MUSTARD DRSNG,RED CAL	0.22949	0.723828
6119	GRAVY,CHICK,CND,RTS	0.0875831	0.724842
7915	SAUSAGE  POLISH  BF W/ CHICK  HOT	0.28714	0.729151
19139	BAK CHOC,MARS SNACKFOOD US,M&M'S SEMISWT CHOC MINI BAK BITS	0.573171	0.729906
7008	BOLOGNA,BF & PORK	0.341463	0.731192
13824	BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8"FAT,ALL GRDS,RAW	0.339246	0.731627
19258	CANDIES,MARS SNACKFOOD US,MILKY WAY CARML. DKCHOCCOV	0.507761	0.733471
6960	SAUCE,ALFREDO MIX,DRY	0.593126	0.733991
1157	CHEESE,GOAT,SEMISOFT TYPE	0.403548	0.737659
43541	ICE CREAMS,CHOC,RICH	0.282705	0.737704
1009	CHEESE,CHEDDAR	0.446785	0.738626
10129	PORK,CURED,BRKFST STRIPS,CKD	0.508869	0.738908
21420	KENTUCKY FRIED CHICK,COLESLAW	0.159645	0.73975
5016	CHICKEN,BROILERS OR FRYERS,SKN ONLY,CKD,FRIED,BATTER	0.436807	0.741929
19090	ICE CREAMS,FRENCH VANILLA,SOFT-SERVE	0.24612	0.743109
21468	FAST FOODS,FRIED CHICK,SKN & BREADING FROM ALL PIECES	0.484479	0.745278
19308	CANDIES,MARS SNACK US,POP'ABLES 3 MUSKETEERS BITE SIZE	0.491131	0.746795
19379	CANDIES,FUDGE,CHOC MARSHMLLW,PREPARED-FROM-RECIPE	0.502217	0.748006
13001	BEEF,CARCASS,LN&FAT,CHOIC,RAW	0.322616	0.751879
12147	NUTS,PINE NUTS,DRIED	0.74612	0.753237
13342	BEEF,SNDWCH STEAKS,FLAKED,CHOPD,FORMED & THINLY SLICED,RAW	0.342572	0.753935
17062	LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,RAW	0.307095	0.759277
7072	SALAMI,DRY OR HARD,PORK,BF	0.426829	0.759524
1011	CHEESE,COLBY	0.436807	0.761781
12149	PINE NUTS,PINYON,DRIED	0.697339	0.763728
1010	CHEESE,CHESHIRE	0.429047	0.765118
1030	CHEESE,MUENSTER	0.407982	0.765966
1141	EGG,TURKEY,WHL,FRSH,RAW	0.189579	0.766092
10907	PORK,CURED,HAM & H2O PRODUCT,SHANK,BONE-IN,LN & FAT,UNHTD	0.269401	0.768825
19307	CANDIES,MARS SNACKFOOD US,POP MILKY WAY BITE SIZE	0.513304	0.773045
1039	CHEESE,ROQUEFORT	0.409091	0.773409
17084	LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,RAW	0.301552	0.777737
13839	BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8"FAT,ALL GRDS,CKD,BRLD	0.374723	0.780166
11286	ONIONS,YEL,SAUTEED	0.146341	0.781809
7211	OSCAR MAYER  HAM & CHEESE LOAF	0.259423	0.78284
7089	SAUSAGE,ITALIAN,PORK,CKD	0.381375	0.783644
1006	CHEESE,BRIE	0.370288	0.783766
